# FACILITY: LCO
# DATE-OBS: 2023-09-12
wavelength flux
8.414308001003231766e+03 1.571819624999999959e-14
8.416030850263327011e+03 1.502786749999999905e-14
8.417753699523422256e+03 1.446524249999999871e-14
8.419476548783517501e+03 1.419811499999999898e-14
8.421199398043612746e+03 1.373217249999999881e-14
8.422922247303707991e+03 1.328138624999999934e-14
8.424645096563803236e+03 1.337256874999999893e-14
8.426367945823898481e+03 1.367895625000000000e-14
8.428090795083993726e+03 1.390052749999999915e-14
8.429813644344088971e+03 1.429856999999999836e-14
8.431536493604184216e+03 1.504674625000000009e-14
8.433259342864279461e+03 1.618022874999999848e-14
8.434982192124374706e+03 1.709313374999999867e-14
8.436705041384469951e+03 1.721159250000000043e-14
8.438427890644565196e+03 1.709684374999999967e-14
8.440150739904660441e+03 1.717873624999999788e-14
8.441873589164755685e+03 1.739517374999999993e-14
8.443596438424850930e+03 1.744206874999999770e-14
8.445319287684946175e+03 1.697643749999999829e-14
8.447042136945041420e+03 1.669526499999999816e-14
8.448764986205136665e+03 1.704896624999999892e-14
8.450487835465231910e+03 1.716070499999999887e-14
8.452210684725327155e+03 1.676188374999999945e-14
8.453933533985422400e+03 1.630246249999999901e-14
8.455656383245517645e+03 1.614902749999999773e-14
8.457379232505612890e+03 1.652504875000000001e-14
8.459102081765709954e+03 1.718729499999999838e-14
8.460824931025805199e+03 1.786786374999999854e-14
8.462547780285900444e+03 1.845604124999999902e-14
8.464270629545995689e+03 1.868809124999999852e-14
8.465993478806090934e+03 1.830222375000000034e-14
8.467716328066186179e+03 1.754030874999999987e-14
8.469439177326281424e+03 1.672405374999999781e-14
8.471162026586376669e+03 1.595805374999999759e-14
8.472884875846471914e+03 1.533074374999999963e-14
8.474607725106567159e+03 1.490321874999999787e-14
8.476330574366662404e+03 1.461669249999999765e-14
8.478053423626757649e+03 1.435520624999999832e-14
8.479776272886852894e+03 1.395390999999999958e-14
8.481499122146948139e+03 1.343833624999999886e-14
8.483221971407043384e+03 1.315199999999999914e-14
8.484944820667138629e+03 1.322350374999999973e-14
8.486667669927233874e+03 1.359704874999999976e-14
8.488390519187330938e+03 1.407418874999999868e-14
8.490113368447426183e+03 1.449853749999999958e-14
8.491836217707521428e+03 1.498846999999999879e-14
8.493559066967616673e+03 1.551469999999999787e-14
8.495281916227711918e+03 1.586986749999999814e-14
8.497004765487807163e+03 1.603397624999999779e-14
8.498727614747902408e+03 1.606277749999999835e-14
8.500450464007997653e+03 1.599216624999999958e-14
8.502173313268092897e+03 1.578548874999999791e-14
8.503896162528188142e+03 1.527406125000000011e-14
8.505619011788283387e+03 1.453946124999999800e-14
8.507341861048378632e+03 1.383476249999999877e-14
8.509064710308473877e+03 1.335568249999999888e-14
8.510787559568569122e+03 1.319152874999999944e-14
8.512510408828664367e+03 1.317298874999999894e-14
8.514233258088759612e+03 1.329150749999999937e-14
8.515956107348854857e+03 1.375017374999999848e-14
8.517678956608950102e+03 1.426481749999999782e-14
8.519401805869045347e+03 1.444878874999999968e-14
8.521124655129140592e+03 1.440180124999999962e-14
8.522847504389235837e+03 1.434674499999999919e-14
8.524570353649331082e+03 1.456633375000000029e-14
8.526293202909426327e+03 1.493613999999999819e-14
8.528016052169521572e+03 1.507768374999999942e-14
8.529738901429616817e+03 1.515840124999999776e-14
8.531461750689712062e+03 1.539873499999999994e-14
8.533184599949807307e+03 1.567522249999999791e-14
8.534907449209902552e+03 1.597772874999999884e-14
8.536630298469997797e+03 1.644376249999999836e-14
8.538353147730093042e+03 1.708715499999999751e-14
8.540075996990188287e+03 1.782546374999999927e-14
8.541798846250283532e+03 1.849546999999999838e-14
8.543521695510378777e+03 1.883073874999999824e-14
8.545244544770474022e+03 1.844547500000000022e-14
8.546967394030569267e+03 1.728247249999999972e-14
8.548690243290664512e+03 1.559843625000000018e-14
8.550413092550759757e+03 1.416462749999999964e-14
8.552135941810855002e+03 1.355809999999999917e-14
8.553858791070950247e+03 1.331066000000000003e-14
8.555581640331045492e+03 1.308339624999999866e-14
8.557304489591140737e+03 1.285610624999999887e-14
8.559027338851235982e+03 1.282599249999999953e-14
8.560750188111331227e+03 1.316782749999999890e-14
8.562473037371426472e+03 1.319942999999999999e-14
8.564195886631521716e+03 1.264405875000000003e-14
8.565918735891616961e+03 1.236893499999999950e-14
8.567641585151712206e+03 1.240904499999999928e-14
8.569364434411807451e+03 1.218686374999999951e-14
8.571087283671902696e+03 1.199147374999999931e-14
8.572810132931999760e+03 1.218321374999999875e-14
8.574532982192095005e+03 1.255282249999999908e-14
8.576255831452190250e+03 1.287920249999999946e-14
8.577978680712285495e+03 1.300598374999999851e-14
8.579701529972380740e+03 1.312043124999999986e-14
8.581424379232475985e+03 1.351991999999999901e-14
8.583147228492571230e+03 1.408324124999999864e-14
8.584870077752666475e+03 1.468601374999999832e-14
8.586592927012761720e+03 1.540085250000000051e-14
8.588315776272856965e+03 1.611098250000000008e-14
8.590038625532952210e+03 1.658700624999999960e-14
8.591761474793047455e+03 1.718369124999999876e-14
8.593484324053142700e+03 1.815715499999999951e-14
8.595207173313237945e+03 1.880035124999999770e-14
8.596930022573333190e+03 1.885072625000000002e-14
8.598652871833428435e+03 1.880205249999999906e-14
8.600375721093523680e+03 1.840940999999999951e-14
8.602098570353620744e+03 1.726409499999999837e-14
8.603821419613715989e+03 1.605462124999999795e-14
8.605544268873811234e+03 1.538763750000000055e-14
8.607267118133906479e+03 1.524461124999999803e-14
8.608989967394001724e+03 1.525490999999999765e-14
8.610712816654096969e+03 1.484537874999999850e-14
8.612435665914192214e+03 1.437996750000000049e-14
8.614158515174287459e+03 1.431318375000000050e-14
8.615881364434382704e+03 1.422438374999999953e-14
8.617604213694477949e+03 1.393476874999999848e-14
8.619327062954573194e+03 1.372042249999999857e-14
8.621049912214668439e+03 1.363803499999999955e-14
8.622772761474763684e+03 1.362327624999999985e-14
8.624495610734858928e+03 1.354788625000000002e-14
8.626218459994954173e+03 1.335806874999999997e-14
8.627941309255049418e+03 1.321066374999999852e-14
8.629664158515144663e+03 1.313372249999999872e-14
8.631387007775239908e+03 1.303790499999999901e-14
8.633109857035335153e+03 1.295088249999999987e-14
8.634832706295430398e+03 1.291893125000000004e-14
8.636555555555525643e+03 1.296969249999999909e-14
8.638278404815620888e+03 1.296307125000000001e-14
8.640001254075716133e+03 1.252575124999999944e-14
8.641724103335811378e+03 1.197162125000000004e-14
8.643446952595906623e+03 1.187098499999999858e-14
8.645169801856001868e+03 1.191959874999999930e-14
8.646892651116097113e+03 1.185585125000000013e-14
8.648615500376192358e+03 1.198428375000000007e-14
8.650338349636287603e+03 1.233800499999999882e-14
8.652061198896382848e+03 1.271337874999999935e-14
8.653784048156478093e+03 1.296209749999999862e-14
8.655506897416573338e+03 1.311692874999999937e-14
8.657229746676668583e+03 1.386832624999999858e-14
8.658952595936763828e+03 1.528841375000000038e-14
8.660675445196859073e+03 1.642120499999999859e-14
8.662398294456954318e+03 1.708151250000000049e-14
8.664121143717049563e+03 1.749765874999999828e-14
8.665843992977144808e+03 1.739029000000000041e-14
8.667566842237240053e+03 1.667783624999999796e-14
8.669289691497335298e+03 1.591646749999999854e-14
8.671012540757430543e+03 1.537821999999999846e-14
8.672735390017525788e+03 1.501360624999999971e-14
8.674458239277621033e+03 1.496633499999999867e-14
8.676181088537716278e+03 1.533167624999999898e-14
8.677903937797811523e+03 1.591128750000000030e-14
8.679626787057906768e+03 1.640229124999999754e-14
8.681349636318002013e+03 1.643425749999999941e-14
8.683072485578097258e+03 1.613629749999999880e-14
8.684795334838192503e+03 1.589926500000000021e-14
8.686518184098289566e+03 1.570692499999999835e-14
8.688241033358384811e+03 1.548076874999999954e-14
8.689963882618480056e+03 1.520487749999999993e-14
8.691686731878575301e+03 1.500430500000000035e-14
8.693409581138670546e+03 1.511787999999999944e-14
8.695132430398765791e+03 1.523011124999999907e-14
8.696855279658861036e+03 1.497575500000000032e-14
8.698578128918956281e+03 1.462523624999999770e-14
8.700300978179051526e+03 1.447651249999999859e-14
8.702023827439146771e+03 1.471495499999999892e-14
8.703746676699242016e+03 1.511596500000000028e-14
8.705469525959337261e+03 1.525336125000000039e-14
8.707192375219432506e+03 1.518378624999999965e-14
8.708915224479527751e+03 1.504574249999999936e-14
8.710638073739622996e+03 1.487401124999999946e-14
8.712360922999718241e+03 1.457388124999999827e-14
8.714083772259813486e+03 1.393957749999999887e-14
8.715806621519910550e+03 1.333046624999999974e-14
8.717529470780005795e+03 1.316826374999999925e-14
8.719252320040101040e+03 1.321365874999999887e-14
8.720975169300196285e+03 1.319382125000000006e-14
8.722698018560291530e+03 1.295005749999999852e-14
8.724420867820386775e+03 1.271917249999999911e-14
8.726143717080482020e+03 1.291536874999999931e-14
8.727866566340577265e+03 1.328837374999999875e-14
8.729589415600672510e+03 1.354983874999999875e-14
8.731312264860767755e+03 1.389387124999999849e-14
8.733035114120863000e+03 1.401090124999999873e-14
8.734757963380958245e+03 1.310393624999999879e-14
8.736480812641053490e+03 1.275254249999999910e-14
8.738203661901148735e+03 1.463529624999999771e-14
8.739926511161243980e+03 1.660247999999999836e-14
8.741649360421339225e+03 1.732345999999999771e-14
8.743372209681434470e+03 1.796131250000000031e-14
8.745095058941529715e+03 1.877941874999999882e-14
8.746817908201624959e+03 1.945996250000000032e-14
8.748540757461720204e+03 1.981664749999999874e-14
8.750263606721815449e+03 1.970710249999999984e-14
8.751986455981910694e+03 1.903145874999999965e-14
8.753709305242005939e+03 1.810878249999999953e-14
8.755432154502101184e+03 1.765482375000000011e-14
8.757155003762196429e+03 1.723672374999999910e-14
8.758877853022291674e+03 1.621896624999999766e-14
8.760600702282386919e+03 1.540219249999999907e-14
8.762323551542482164e+03 1.524678624999999771e-14
8.764046400802577409e+03 1.519119999999999804e-14
8.765769250062672654e+03 1.516002500000000045e-14
8.767492099322767899e+03 1.536308250000000069e-14
8.769214948582863144e+03 1.540219999999999772e-14
8.770937797842958389e+03 1.502620999999999770e-14
8.772660647103053634e+03 1.484489499999999882e-14
8.774383496363148879e+03 1.497431874999999858e-14
8.776106345623244124e+03 1.489742374999999992e-14
8.777829194883339369e+03 1.469913374999999961e-14
8.779552044143434614e+03 1.463096624999999789e-14
8.781274893403529859e+03 1.446519374999999960e-14
8.782997742663625104e+03 1.409190499999999918e-14
8.784720591923720349e+03 1.373758749999999892e-14
8.786443441183815594e+03 1.351248999999999881e-14
8.788166290443910839e+03 1.341922124999999934e-14
8.789889139704006084e+03 1.328597499999999990e-14
8.791611988964101329e+03 1.299474499999999931e-14
8.793334838224196574e+03 1.274254624999999866e-14
8.795057687484291819e+03 1.265389374999999953e-14
8.796780536744387064e+03 1.271695000000000009e-14
8.798503386004482309e+03 1.291218249999999867e-14
8.800226235264579373e+03 1.317345499999999862e-14
8.801949084524674618e+03 1.322627499999999935e-14
8.803671933784769863e+03 1.302151499999999955e-14
8.805394783044865108e+03 1.303499000000000003e-14
8.807117632304960352e+03 1.310784124999999940e-14
8.808840481565055597e+03 1.270492874999999978e-14
8.810563330825150842e+03 1.271177125000000004e-14
8.812286180085246087e+03 1.374639624999999859e-14
8.814009029345341332e+03 1.429461249999999775e-14
8.815731878605436577e+03 1.402012499999999942e-14
8.817454727865531822e+03 1.424293999999999868e-14
8.819177577125627067e+03 1.491722124999999805e-14
8.820900426385722312e+03 1.545900500000000043e-14
8.822623275645817557e+03 1.587422374999999796e-14
8.824346124905912802e+03 1.622703874999999894e-14
8.826068974166008047e+03 1.652970499999999946e-14
8.827791823426103292e+03 1.677203124999999948e-14
8.829514672686200356e+03 1.691477249999999968e-14
8.831237521946295601e+03 1.660475999999999808e-14
8.832960371206390846e+03 1.574279624999999766e-14
8.834683220466486091e+03 1.534419499999999965e-14
8.836406069726581336e+03 1.560281999999999821e-14
8.838128918986676581e+03 1.554580749999999815e-14
8.839851768246771826e+03 1.519948124999999802e-14
8.841574617506867071e+03 1.503187749999999968e-14
8.843297466766962316e+03 1.536372749999999816e-14
8.845020316027057561e+03 1.600993499999999851e-14
8.846743165287152806e+03 1.577151624999999865e-14
8.848466014547248051e+03 1.481764249999999868e-14
8.850188863807343296e+03 1.435943625000000036e-14
8.851911713067438541e+03 1.446200374999999964e-14
8.853634562327533786e+03 1.483398124999999948e-14
8.855357411587629031e+03 1.529773625000000064e-14
8.857080260847724276e+03 1.567748750000000032e-14
8.858803110107819521e+03 1.584092249999999979e-14
8.860525959367914766e+03 1.586539874999999964e-14
8.862248808628010011e+03 1.586586499999999931e-14
8.863971657888105256e+03 1.539620125000000016e-14
8.865694507148200501e+03 1.435806374999999819e-14
8.867417356408295745e+03 1.359958875000000000e-14
8.869140205668390990e+03 1.329783999999999995e-14
8.870863054928486235e+03 1.304867874999999989e-14
8.872585904188581480e+03 1.288825749999999898e-14
8.874308753448676725e+03 1.289917374999999944e-14
8.876031602708771970e+03 1.290134375000000003e-14
8.877754451968867215e+03 1.278418374999999952e-14
8.879477301228962460e+03 1.256248749999999921e-14
8.881200150489057705e+03 1.244221874999999989e-14
8.882922999749152950e+03 1.267224124999999997e-14
8.884645849009248195e+03 1.333609124999999990e-14
8.886368698269343440e+03 1.416557749999999899e-14
8.888091547529438685e+03 1.418594624999999998e-14
8.889814396789533930e+03 1.370211374999999904e-14
8.891537246049629175e+03 1.402718124999999907e-14
8.893260095309724420e+03 1.474746249999999957e-14
8.894982944569819665e+03 1.511256749999999981e-14
8.896705793829914910e+03 1.535667875000000032e-14
8.898428643090010155e+03 1.566815749999999826e-14
8.900151492350105400e+03 1.603403499999999826e-14
8.901874341610200645e+03 1.639029624999999881e-14
8.903597190870295890e+03 1.663468749999999939e-14
8.905320040130391135e+03 1.666158500000000034e-14
8.907042889390486380e+03 1.647071374999999752e-14
8.908765738650581625e+03 1.629335125000000015e-14
8.910488587910676870e+03 1.615349624999999938e-14
8.912211437170772115e+03 1.588656874999999994e-14
8.913934286430869179e+03 1.563316749999999964e-14
8.915657135690964424e+03 1.553628499999999919e-14
8.917379984951059669e+03 1.531246249999999830e-14
8.919102834211154914e+03 1.497992624999999874e-14
8.920825683471250159e+03 1.505132499999999772e-14
8.922548532731345404e+03 1.546574874999999954e-14
8.924271381991440649e+03 1.583177250000000003e-14
8.925994231251535894e+03 1.574346499999999874e-14
8.927717080511631139e+03 1.509347249999999827e-14
8.929439929771726383e+03 1.445620124999999987e-14
8.931162779031821628e+03 1.410199374999999874e-14
8.932885628291916873e+03 1.394694124999999996e-14
8.934608477552012118e+03 1.395903374999999849e-14
8.936331326812107363e+03 1.409117499999999966e-14
8.938054176072202608e+03 1.430960374999999819e-14
8.939777025332297853e+03 1.445229374999999972e-14
8.941499874592393098e+03 1.419002749999999883e-14
8.943222723852490162e+03 1.354375124999999981e-14
8.944945573112585407e+03 1.277947999999999915e-14
8.946668422372680652e+03 1.239286375000000010e-14
8.948391271632775897e+03 1.258847249999999878e-14
8.950114120892871142e+03 1.278824249999999926e-14
8.951836970152966387e+03 1.259897374999999981e-14
8.953559819413061632e+03 1.192132499999999931e-14
8.955282668673156877e+03 1.123957624999999861e-14
8.957005517933252122e+03 1.107887624999999898e-14
8.958728367193347367e+03 1.116503499999999901e-14
8.960451216453442612e+03 1.123031499999999994e-14
8.962174065713537857e+03 1.120616124999999884e-14
8.963896914973633102e+03 1.125283624999999993e-14
8.965619764233728347e+03 1.160161874999999960e-14
8.967342613493823592e+03 1.181840874999999972e-14
8.969065462753918837e+03 1.161166124999999961e-14
8.970788312014014082e+03 1.139404374999999859e-14
8.972511161274109327e+03 1.162578124999999913e-14
8.974234010534204572e+03 1.268979624999999952e-14
8.975956859794299817e+03 1.381623499999999918e-14
8.977679709054395062e+03 1.409890874999999881e-14
8.979402558314490307e+03 1.412918374999999909e-14
8.981125407574585552e+03 1.416776624999999936e-14
8.982848256834680797e+03 1.352389499999999964e-14
8.984571106094776042e+03 1.264090749999999941e-14
8.986293955354871287e+03 1.248264499999999953e-14
8.988016804614966532e+03 1.248282124999999935e-14
8.989739653875061776e+03 1.216762124999999928e-14
8.991462503135157021e+03 1.239561124999999926e-14
8.993185352395252266e+03 1.317366625000000003e-14
8.994908201655347511e+03 1.360174874999999923e-14
8.996631050915442756e+03 1.356532999999999910e-14
8.998353900175538001e+03 1.330525124999999879e-14
9.000076749435633246e+03 1.313529874999999892e-14
9.001799598695728491e+03 1.323935624999999972e-14
9.003522447955823736e+03 1.349686874999999978e-14
9.005245297215918981e+03 1.391825999999999988e-14
9.006968146476014226e+03 1.454994625000000038e-14
9.008690995736109471e+03 1.489789375000000049e-14
9.010413844996204716e+03 1.470682375000000033e-14
9.012136694256299961e+03 1.477731375000000042e-14
9.013859543516395206e+03 1.512108499999999986e-14
9.015582392776490451e+03 1.484474874999999833e-14
9.017305242036585696e+03 1.428393125000000073e-14
9.019028091296680941e+03 1.405465499999999882e-14
9.020750940556776186e+03 1.364502874999999941e-14
9.022473789816871431e+03 1.280430374999999954e-14
9.024196639076966676e+03 1.202051374999999948e-14
9.025919488337061921e+03 1.153871749999999954e-14
9.027642337597158985e+03 1.141639000000000011e-14
9.029365186857254230e+03 1.178039374999999983e-14
9.031088036117349475e+03 1.258983999999999870e-14
9.032810885377444720e+03 1.342245624999999909e-14
9.034533734637539965e+03 1.391094999999999859e-14
9.036256583897635210e+03 1.384284374999999847e-14
9.037979433157730455e+03 1.345277874999999870e-14
9.039702282417825700e+03 1.313358624999999958e-14
9.041425131677920945e+03 1.295761999999999853e-14
9.043147980938016190e+03 1.294852874999999924e-14
9.044870830198111435e+03 1.314140749999999876e-14
9.046593679458206680e+03 1.345786624999999940e-14
9.048316528718301925e+03 1.375171749999999980e-14
9.050039377978397169e+03 1.359131499999999867e-14
9.051762227238492414e+03 1.292237500000000007e-14
9.053485076498587659e+03 1.302795749999999926e-14
9.055207925758682904e+03 1.401411874999999847e-14
9.056930775018779968e+03 1.452533875000000050e-14
9.058653624278875213e+03 1.435036500000000062e-14
9.060376473538970458e+03 1.384342874999999885e-14
9.062099322799065703e+03 1.344173749999999866e-14
9.063822172059160948e+03 1.339581499999999934e-14
9.065545021319256193e+03 1.348313874999999946e-14
9.067267870579351438e+03 1.370332124999999936e-14
9.068990719839446683e+03 1.418528624999999890e-14
9.070713569099541928e+03 1.461241374999999965e-14
9.072436418359637173e+03 1.470040249999999995e-14
9.074159267619732418e+03 1.461946250000000065e-14
9.075882116879827663e+03 1.454241499999999789e-14
9.077604966139922908e+03 1.458584125000000014e-14
9.079327815400018153e+03 1.453693124999999912e-14
9.081050664660113398e+03 1.415671874999999886e-14
9.082773513920208643e+03 1.393282499999999975e-14
9.084496363180303888e+03 1.413838499999999910e-14
9.086219212440399133e+03 1.433222874999999843e-14
9.087942061700494378e+03 1.456529624999999776e-14
9.089664910960589623e+03 1.518882875000000056e-14
9.091387760220684868e+03 1.537889124999999910e-14
9.093110609480780113e+03 1.453794499999999804e-14
9.094833458740875358e+03 1.384895749999999899e-14
9.096556308000970603e+03 1.378639874999999879e-14
9.098279157261065848e+03 1.370520499999999942e-14
9.100002006521161093e+03 1.348393624999999945e-14
9.101724855781256338e+03 1.325292374999999933e-14
9.103447705041351583e+03 1.328030999999999905e-14
9.105170554301446828e+03 1.359500374999999876e-14
9.106893403561542073e+03 1.365113624999999948e-14
9.108616252821637318e+03 1.347022124999999958e-14
9.110339102081732563e+03 1.349349249999999865e-14
9.112061951341827807e+03 1.345822124999999859e-14
9.113784800601923052e+03 1.308241999999999930e-14
9.115507649862018297e+03 1.274322624999999929e-14
9.117230499122113542e+03 1.255045499999999934e-14
9.118953348382208787e+03 1.216759249999999972e-14
9.120676197642304032e+03 1.192876374999999952e-14
9.122399046902399277e+03 1.228225249999999910e-14
9.124121896162494522e+03 1.245756874999999885e-14
9.125844745422589767e+03 1.196721874999999907e-14
9.127567594682685012e+03 1.144733874999999900e-14
9.129290443942780257e+03 1.102885749999999878e-14
9.131013293202875502e+03 1.044621437499999980e-14
9.132736142462970747e+03 1.018183249999999879e-14
9.134458991723065992e+03 1.068091874999999866e-14
9.136181840983161237e+03 1.151730874999999962e-14
9.137904690243256482e+03 1.242875124999999964e-14
9.139627539503351727e+03 1.355200999999999911e-14
9.141350388763446972e+03 1.435583749999999984e-14
9.143073238023544036e+03 1.422279749999999956e-14
9.144796087283639281e+03 1.390500749999999879e-14
9.146518936543734526e+03 1.396287624999999930e-14
9.148241785803829771e+03 1.386192499999999933e-14
9.149964635063925016e+03 1.355447625000000000e-14
9.151687484324020261e+03 1.340887624999999858e-14
9.153410333584115506e+03 1.343544374999999899e-14
9.155133182844210751e+03 1.356944749999999930e-14
9.156856032104305996e+03 1.392071749999999919e-14
9.158578881364401241e+03 1.442174375000000004e-14
9.160301730624496486e+03 1.475181624999999985e-14
9.162024579884591731e+03 1.493003000000000015e-14
9.163747429144686976e+03 1.511220375000000062e-14
9.165470278404782221e+03 1.502242374999999938e-14
9.167193127664877466e+03 1.456512375000000041e-14
9.168915976924972711e+03 1.422728124999999851e-14
9.170638826185069775e+03 1.414016249999999935e-14
9.172361675445165019e+03 1.409626124999999900e-14
9.174084524705260264e+03 1.415051124999999944e-14
9.175807373965355509e+03 1.436512250000000054e-14
9.177530223225450754e+03 1.452905375000000060e-14
9.179253072485545999e+03 1.458440624999999976e-14
9.180975921745641244e+03 1.474698999999999945e-14
9.182698771005736489e+03 1.488243374999999767e-14
9.184421620265831734e+03 1.473571249999999776e-14
9.186144469525926979e+03 1.455868874999999778e-14
9.187867318786022224e+03 1.453301124999999806e-14
9.189590168046117469e+03 1.441826749999999956e-14
9.191313017306212714e+03 1.413244874999999975e-14
9.193035866566307959e+03 1.375797624999999946e-14
9.194758715826403204e+03 1.375136874999999948e-14
9.196481565086498449e+03 1.438649374999999775e-14
9.198204414346593694e+03 1.471554124999999908e-14
9.199927263606688939e+03 1.440153375000000045e-14
9.201650112866784184e+03 1.427661500000000055e-14
9.203372962126879429e+03 1.439948999999999765e-14
9.205095811386974674e+03 1.440816499999999773e-14
9.206818660647069919e+03 1.412956874999999920e-14
9.208541509907165164e+03 1.360207749999999999e-14
9.210264359167260409e+03 1.333522749999999922e-14
9.211987208427355654e+03 1.326695624999999883e-14
9.213710057687450899e+03 1.280479124999999855e-14
9.215432906947546144e+03 1.282168999999999950e-14
9.217155756207641389e+03 1.417267499999999911e-14
9.218878605467736634e+03 1.551345249999999844e-14
9.220601454727831879e+03 1.613346374999999939e-14
9.222324303987927124e+03 1.683235874999999908e-14
9.224047153248022369e+03 1.744660250000000028e-14
9.225770002508117614e+03 1.739302874999999799e-14
9.227492851768212859e+03 1.702736999999999806e-14
9.229215701028308104e+03 1.680339499999999938e-14
9.230938550288403349e+03 1.686295125000000057e-14
9.232661399548498594e+03 1.710423499999999896e-14
9.234384248808593838e+03 1.721513874999999778e-14
9.236107098068689083e+03 1.705583249999999807e-14
9.237829947328784328e+03 1.666118999999999888e-14
9.239552796588879573e+03 1.645482249999999819e-14
9.241275645848974818e+03 1.656968499999999898e-14
9.242998495109070063e+03 1.655599374999999799e-14
9.244721344369165308e+03 1.645273749999999808e-14
9.246444193629260553e+03 1.655540125000000054e-14
9.248167042889355798e+03 1.683205999999999765e-14
9.249889892149451043e+03 1.707709874999999840e-14
9.251612741409546288e+03 1.681227374999999907e-14
9.253335590669641533e+03 1.615815375000000019e-14
9.255058439929736778e+03 1.583548624999999878e-14
9.256781289189833842e+03 1.579124499999999811e-14
9.258504138449929087e+03 1.573090374999999941e-14
9.260226987710024332e+03 1.569381499999999842e-14
9.261949836970119577e+03 1.583282624999999806e-14
9.263672686230214822e+03 1.647923249999999892e-14
9.265395535490310067e+03 1.701897749999999759e-14
9.267118384750405312e+03 1.644791124999999768e-14
9.268841234010500557e+03 1.535765250000000013e-14
9.270564083270595802e+03 1.455998000000000038e-14
9.272286932530691047e+03 1.427735000000000075e-14
9.274009781790786292e+03 1.427254624999999946e-14
9.275732631050881537e+03 1.388537374999999957e-14
9.277455480310976782e+03 1.328550874999999865e-14
9.279178329571072027e+03 1.291656249999999895e-14
9.280901178831167272e+03 1.283053874999999986e-14
9.282624028091262517e+03 1.285195999999999910e-14
9.284346877351359581e+03 1.251165874999999969e-14
9.286069726611454826e+03 1.188541124999999977e-14
9.287792575871550071e+03 1.139466874999999966e-14
9.289515425131645316e+03 1.107646374999999945e-14
9.291238274391740561e+03 1.086293499999999909e-14
9.292961123651835806e+03 1.072001499999999952e-14
9.294683972911931050e+03 1.050229749999999915e-14
9.296406822172026295e+03 9.976575624999999303e-15
9.298129671432121540e+03 9.445320624999999311e-15
9.299852520692216785e+03 9.305525624999998782e-15
9.301575369952312030e+03 9.327844374999998944e-15
9.303298219212407275e+03 9.238024375000000178e-15
9.305021068472502520e+03 8.861954374999998783e-15
9.306743917732597765e+03 8.456211249999999974e-15
9.308466766992693010e+03 8.491628124999999839e-15
9.310189616252788255e+03 8.534872499999999335e-15
9.311912465512883500e+03 8.181303749999999954e-15
9.313635314772978745e+03 7.860441874999999255e-15
9.315358164033073990e+03 7.782776874999998810e-15
9.317081013293169235e+03 7.827424374999998911e-15
9.318803862553264480e+03 7.847148124999999274e-15
9.320526711813359725e+03 7.730642500000000070e-15
9.322249561073454970e+03 7.698154999999998968e-15
9.323972410333550215e+03 7.799521874999999046e-15
9.325695259593645460e+03 7.649885625000000144e-15
9.327418108853740705e+03 7.277887500000000072e-15
9.329140958113835950e+03 6.989915624999999795e-15
9.330863807373931195e+03 6.904314999999999463e-15
9.332586656634026440e+03 6.944516874999999266e-15
9.334309505894121685e+03 6.596325624999999645e-15
9.336032355154216930e+03 5.852355624999999510e-15
9.337755204414312175e+03 5.341686249999999325e-15
9.339478053674407420e+03 5.244850000000000019e-15
9.341200902934502665e+03 5.482946249999999573e-15
9.342923752194597910e+03 5.771301874999999390e-15
9.344646601454693155e+03 6.016344999999999354e-15
9.346369450714788400e+03 6.619728749999999424e-15
9.348092299974883645e+03 7.429851249999999602e-15
9.349815149234978890e+03 7.912999374999999912e-15
9.351537998495074135e+03 7.872968125000000155e-15
9.353260847755169380e+03 7.346092499999999768e-15
9.354983697015264624e+03 6.646030624999999533e-15
9.356706546275359869e+03 6.179086249999999876e-15
9.358429395535455114e+03 6.372897499999999541e-15
9.360152244795550359e+03 6.717080624999999771e-15
9.361875094055645604e+03 6.478614374999999778e-15
9.363597943315740849e+03 6.347681249999999611e-15
9.365320792575836094e+03 6.660593749999999743e-15
9.367043641835931339e+03 6.482519999999999480e-15
9.368766491096026584e+03 5.855915624999999907e-15
9.370489340356123648e+03 5.541296249999999427e-15
9.372212189616218893e+03 5.470243749999999639e-15
9.373935038876314138e+03 5.433568124999999999e-15
9.375657888136409383e+03 5.628720624999999574e-15
9.377380737396504628e+03 6.008102499999999497e-15
9.379103586656599873e+03 6.193116874999999718e-15
9.380826435916695118e+03 6.382854999999999861e-15
9.382549285176790363e+03 6.959213124999999963e-15
9.384272134436885608e+03 7.720821875000000351e-15
9.385994983696980853e+03 8.443073750000000261e-15
9.387717832957076098e+03 9.107665624999999941e-15
9.389440682217171343e+03 9.661355624999999675e-15
9.391163531477266588e+03 1.003518874999999911e-14
9.392886380737361833e+03 1.020201562499999927e-14
9.394609229997457078e+03 1.014257687499999901e-14
9.396332079257552323e+03 9.704126874999999946e-15
9.398054928517649387e+03 9.177648124999999891e-15
9.399777777777744632e+03 9.419416874999999309e-15
9.401500627037839877e+03 1.005976187499999966e-14
9.403223476297935122e+03 1.025685937500000010e-14
9.404946325558030367e+03 1.029397687499999907e-14
9.406669174818125612e+03 1.044345249999999928e-14
9.408392024078220857e+03 1.044514062499999906e-14
9.410114873338316102e+03 1.037160624999999883e-14
9.411837722598411347e+03 1.052958749999999885e-14
9.413560571858506592e+03 1.106431500000000001e-14
